article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
0433414041,0433414,NT Maria 2-pack,255,T-shirt,Garment Upper body,1010010,Melange,43,Dark Red,4,Dark,18,Red,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,Short-sleeved nursing tops in organic cotton jersey with a wrapover front and practical inner top for easier nursing access.
0436083002,0436083,Adhesive Bra,306,Bra,Underwear,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,3710,Functional Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear",Bra with self-adhesive cups and no shoulder straps or back making it perfect for wearing under strapless or backless garments. Front fastening. Can be washed and reused.
0436261001,0436261,Control Top 30 den 1p Tights,273,Leggings/Tights,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Control-top tights that shape the tummy and bum. 30 denier.
0439285001,0439285,Stella treggings (1),272,Trousers,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers,Treggings in stretch twill with fake front pockets and real back pockets.Wide ribbing at the waist for optimum comfort.
0441386001,0441386,Jonte Skinny Jogger 24.99:-,272,Trousers,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,5882,Jersey Fancy,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,"Joggers in sweatshirt fabric with an elasticated drawstring waist, zipped side pockets, a low crotch and tapered legs with seams at the knees and ribbed hems."
0448509001,0448509,Perrie Slim Mom Denim TRS,272,Trousers,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"5-pocket, ankle-length jeans in washed, sturdy cotton denim with a high waist, button fly and slim, straight legs with raw-edge hems."
0448509014,0448509,Perrie Slim Mom Denim TRS,272,Trousers,Garment Lower body,1010016,Solid,72,Blue,3,Light,2,Blue,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"5-pocket, ankle-length jeans in washed, sturdy cotton denim with a high waist, button fly and slim, straight legs with raw-edge hems."
0448509018,0448509,Perrie Slim Mom Denim TRS,272,Trousers,Garment Lower body,1010016,Solid,71,Light Blue,1,Dusty Light,2,Blue,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"5-pocket, ankle-length jeans in washed, sturdy cotton denim with a high waist, button fly and slim, straight legs with raw-edge hems."
0448509024,0448509,Perrie Slim Mom Denim TRS,272,Trousers,Garment Lower body,1010016,Solid,73,Dark Blue,1,Dusty Light,2,Blue,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"5-pocket, ankle-length jeans in washed, sturdy cotton denim with a high waist, button fly and slim, straight legs with raw-edge hems."
0448509026,0448509,Perrie Slim Mom Denim TRS,272,Trousers,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"5-pocket, ankle-length jeans in washed, sturdy cotton denim with a high waist, button fly and slim, straight legs with raw-edge hems."
0448509031,0448509,Perrie Slim Mom Denim TRS,272,Trousers,Garment Lower body,1010023,Denim,12,Light Beige,1,Dusty Light,11,Beige,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"5-pocket, ankle-length jeans in washed, sturdy cotton denim with a high waist, button fly and slim, straight legs with raw-edge hems."
0448509035,0448509,Perrie Slim Mom Denim TRS,272,Trousers,Garment Lower body,1010016,Solid,72,Blue,7,Medium,2,Blue,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"5-pocket, ankle-length jeans in washed, sturdy cotton denim with a high waist, button fly and slim, straight legs with raw-edge hems."
0449570048,0449570,CLAY TEE,255,T-shirt,Garment Upper body,1010001,All over pattern,06,Light Grey,1,Dusty Light,12,Grey,8559,Men Sport Woven,S,Sport,26,Sport,22,Men H&M Sport,1005,Jersey Fancy,Sports top in fast-drying functional fabric with taped details and short raglan sleeves. Rounded and longer at the back.
0449570061,0449570,CLAY TEE,255,T-shirt,Garment Upper body,1010010,Melange,73,Dark Blue,4,Dark,2,Blue,8559,Men Sport Woven,S,Sport,26,Sport,22,Men H&M Sport,1005,Jersey Fancy,Sports top in fast-drying functional fabric with taped details and short raglan sleeves. Rounded and longer at the back.
0452818001,0452818,5pk basic R socks,302,Socks,Socks & Tights,1010016,Solid,09,Black,4,Dark,5,Black,7188,Socks Bin,F,Menswear,3,Menswear,26,Men Underwear,1021,Socks and Tights,Fine-knit socks in a cotton blend with elasticated tops.
0452818031,0452818,5pk regular basic,302,Socks,Socks & Tights,1010010,Melange,73,Dark Blue,4,Dark,2,Blue,7188,Socks Bin,F,Menswear,3,Menswear,26,Men Underwear,1021,Socks and Tights,Fine-knit socks in a cotton blend with elasticated tops.
0452818034,0452818,5pk regular basic,302,Socks,Socks & Tights,1010010,Melange,43,Dark Red,4,Dark,18,Red,7188,Socks Bin,F,Menswear,3,Menswear,26,Men Underwear,1021,Socks and Tights,Fine-knit socks in a cotton blend with elasticated tops.
0456163060,0456163,Woody hoodie,308,Hoodie,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Wide top in sweatshirt fabric with a lined drawstring hood, kangaroo pocket and ribbing at the cuffs and hem."
0456163083,0456163,Woody(1),308,Hoodie,Garment Upper body,1010016,Solid,11,Off White,1,Dusty Light,-1,Unknown,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Wide top in sweatshirt fabric with a lined drawstring hood, kangaroo pocket and ribbing at the cuffs and hem."
0456163084,0456163,Woody hoodie,308,Hoodie,Garment Upper body,1010010,Melange,07,Grey,1,Dusty Light,12,Grey,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Wide top in sweatshirt fabric with a lined drawstring hood, kangaroo pocket and ribbing at the cuffs and hem."
0456163085,0456163,Woody(1),308,Hoodie,Garment Upper body,1010016,Solid,62,Purple,1,Dusty Light,6,Lilac Purple,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Wide top in sweatshirt fabric with a lined drawstring hood, kangaroo pocket and ribbing at the cuffs and hem."
0456163086,0456163,Woody(1),308,Hoodie,Garment Upper body,1010016,Solid,93,Dark Green,2,Medium Dusty,19,Green,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Wide top in sweatshirt fabric with a lined drawstring hood, kangaroo pocket and ribbing at the cuffs and hem."
0456163087,0456163,Woody(1),308,Hoodie,Garment Upper body,1010016,Solid,13,Beige,2,Medium Dusty,1,Mole,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Wide top in sweatshirt fabric with a lined drawstring hood, kangaroo pocket and ribbing at the cuffs and hem."
0456163090,0456163,Woody(1),308,Hoodie,Garment Upper body,1010010,Melange,08,Dark Grey,4,Dark,12,Grey,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Wide top in sweatshirt fabric with a lined drawstring hood, kangaroo pocket and ribbing at the cuffs and hem."
0464297007,0464297,Greta Thong Mynta Low 3p,286,Underwear bottom,Underwear,1010014,Placement print,09,Black,4,Dark,5,Black,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Thong briefs in cotton jersey with a wide lace trim at the top. Low waist, lined gusset, narrow sides and a string back."
0464297031,0464297,Greta Thong Mynta Low 3p,286,Underwear bottom,Underwear,1010014,Placement print,08,Dark Grey,4,Dark,12,Grey,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Thong briefs in cotton jersey with a wide lace trim at the top. Low waist, lined gusset, narrow sides and a string back."
0464695004,0464695,ROMY 3PACK tanktop,253,Vest top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,7922,Kids Girl UW/NW,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear","Cotton jersey vest tops with narrow shoulder straps, a small scalloped trim at the top and decorative bow at the front."
0464695016,0464695,ROMY 3PACK tanktop,253,Vest top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,7922,Kids Girl UW/NW,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear","Cotton jersey vest tops with narrow shoulder straps, a small scalloped trim at the top and decorative bow at the front."
0467557008,0467557,Africa velvet skirt,275,Skirt,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Short, fitted jersey skirt with an elasticated waist and gathered seam at the front."
0469562002,0469562,Skinny denim (1),272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers,"Jeans in washed, stretch denim with fake front pockets, real back pockets and skinny legs. Wide ribbing at the waist for best fit over the tummy."
0469562065,0469562,Skinny denim (1),272,Trousers,Garment Lower body,1010023,Denim,73,Dark Blue,2,Medium Dusty,2,Blue,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers,"Jeans in washed, stretch denim with fake front pockets, real back pockets and skinny legs. Wide ribbing at the waist for best fit over the tummy."
0469562068,0469562,Skinny denim (1),272,Trousers,Garment Lower body,1010023,Denim,09,Black,4,Dark,5,Black,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers,"Jeans in washed, stretch denim with fake front pockets, real back pockets and skinny legs. Wide ribbing at the waist for best fit over the tummy."
0470789001,0470789,OP Brazilian 2p Low (Acacia),286,Underwear bottom,Underwear,1010016,Solid,09,Black,4,Dark,5,Black,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Microfibre Brazilian briefs with laser-cut edges, a low waist, lined gusset, wide sides and half-string back."
0470789030,0470789,OP Brazilian 2p Low (Acacia),286,Underwear bottom,Underwear,1010016,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Microfibre Brazilian briefs with laser-cut edges, a low waist, lined gusset, wide sides and half-string back."
0470789031,0470789,OP Brazilian 2p Low (Acacia),286,Underwear bottom,Underwear,1010016,Solid,17,Yellowish Brown,4,Dark,13,Brown,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Microfibre Brazilian briefs with laser-cut edges, a low waist, lined gusset, wide sides and half-string back."
0470985003,0470985,Vaughan sneaker,94,Sneakers,Shoes,1010016,Solid,10,White,3,Light,9,White,3828,Sneakers,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Trainers in cotton canvas with lacing at the front and a loop at the back. Cotton linings and insoles and thermoplastic rubber (TPR) soles.
0473954008,0473954,OP Cheeky hipster 2p,-1,Unknown,Unknown,1010016,Solid,09,Black,4,Dark,5,Black,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Microfibre hipster briefs with a low waist, lined gusset, wide sides and cutaway coverage at the back."
0473954013,0473954,OP Cheeky hipster 2p,-1,Unknown,Unknown,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Microfibre hipster briefs with a low waist, lined gusset, wide sides and cutaway coverage at the back."
0473954014,0473954,OP Cheeky hipster 2p,-1,Unknown,Unknown,1010016,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Microfibre hipster briefs with a low waist, lined gusset, wide sides and cutaway coverage at the back."
0473954015,0473954,OP Cheeky hipster 2p,-1,Unknown,Unknown,1010016,Solid,17,Yellowish Brown,4,Dark,13,Brown,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Microfibre hipster briefs with a low waist, lined gusset, wide sides and cutaway coverage at the back."
0478646003,0478646,Basic Gigi necklace,77,Necklace,Accessories,1010016,Solid,31,Light Orange,3,Light,3,Orange,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Short, three-strand necklace made up of different metal chains, the longest with a round pendant. Adjustable length, 42-49 cm."
0486639003,0486639,Jackie brief 2pk HR LS,286,Underwear bottom,Underwear,1010016,Solid,09,Black,4,Dark,5,Black,3710,Functional Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Shaping briefs in microfibre with a lined gusset, high waist with a laser-cut edge, and wide lace trims at the hems. Light shaping effect on the waist, hips and bum."
0487800051,0487800,BRAX shorts,274,Shorts,Garment Lower body,1010001,All over pattern,08,Dark Grey,4,Dark,12,Grey,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,"Short shorts in soft organic cotton jersey with an elasticated drawstring waist, and side pockets."
0489435014,0489435,Riri sandalina,91,Sandals,Shoes,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,3939,Shoes Other,D,Divided,2,Divided,80,Divided Complements Other,1020,Shoes,Sandals with open sides and toes and crossover straps at the front. Imitation leather insoles.
0490113017,0490113,Lola RW Denim Shorts,274,Shorts,Garment Lower body,1010023,Denim,81,Light Turquoise,1,Dusty Light,7,Turquoise,1745,Shorts,D,Divided,2,Divided,53,Divided Collection,1025,Shorts,"Short, 5-pocket shorts in washed, slightly stretchy cotton denim with worn details. High waist, a zip fly and button, and raw-edge hems."
0492892001,0492892,Adhesive push bra,306,Bra,Underwear,1010016,Solid,09,Black,4,Dark,5,Black,3710,Functional Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Bra with self-adhesive cups and no shoulder straps or back making it perfect for wearing under strapless or backless garments. Front fastening. Moulded, padded cups for a larger bust and fuller cleavage. Can be washed and reused."
0492897001,0492897,Alba Push-Up Biker HW FS,286,Underwear bottom,Underwear,1010016,Solid,09,Black,4,Dark,5,Black,3710,Functional Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Bikers in jersey with a firm shaping effect on the tummy and thighs and a push-up effect on the bum. High waist and a lined gusset. The bikers are designed with the minimum number of seams for a seamless, comfortable feel against the skin."
0492897002,0492897,Alba Push-Up Biker HW FS,286,Underwear bottom,Underwear,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,3710,Functional Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Bikers in jersey with a firm shaping effect on the tummy and thighs and a push-up effect on the bum. High waist and a lined gusset. The bikers are designed with the minimum number of seams for a seamless, comfortable feel against the skin."
0495685003,0495685,Rollerneck Blenheim TVP,252,Sweater,Garment Upper body,1010010,Melange,09,Black,4,Dark,12,Grey,5831,Knitwear,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1003,Knitwear,Fine-knit polo-neck jumper in soft merino wool with long sleeves and ribbing at the cuffs and hem.
0496762004,0496762,Summer strap dress,265,Dress,Garment Full body,1010016,Solid,09,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Short dress in soft jersey with a V-neck, narrow, adjustable shoulder straps, seam at the waist and flared skirt."
0497464003,0497464,First kiss dress,265,Dress,Garment Full body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1926,Woven Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Sleeveless satin dress with a hook-and-eye fastener at the back of the neck, opening at the back and a seam at the hips with a gently flared skirt. Lined."
0497640008,0497640,D. Kurt Denim (1),262,Jacket,Garment Upper body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,5252,Jacket Casual,F,Menswear,3,Menswear,31,Mens Outerwear,1007,Outdoor,"Jacket in washed denim with a collar and buttons down the front. Flap chest pockets with a button, side pockets, buttoned cuffs and an adjustable tab and buttons at the sides."
0499334003,0499334,Braces Basic 3-clip,499,Braces,Accessories,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Adjustable elastic braces with metal fasteners and imitation leather details.
0501619026,0501619,Victory regular voile shirt,259,Shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,5777,Shirt,F,Menswear,3,Menswear,20,Contemporary Smart,1011,Shirts,"Shirt in an airy cotton weave with a turn-down collar, open chest pocket and yoke at the back. Long sleeves with a tab and button and adjustable buttoning at the cuffs, and a rounded hem. Regular Fit – a classic fit with good room for movement and a gently tapered waist to create a comfortable, tailored silhouette."
0502522001,0502522,Marc dress,265,Dress,Garment Full body,1010016,Solid,09,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Short dress in cotton jersey with long sleeves.
